b3001,b3002,b3003,b3004,b3005,b3006,b3007,b3008,b3009,b3010,b3011,b3012,b3013,location
-200,-200,-200,-77,-200,-79,-63,-200,-200,-200,-200,-200,-200,89
-200,-200,-200,-200,-200,-200,-58,-200,-200,-200,-200,-200,-200,89
-200,-200,-200,-200,-200,-200,-63,-200,-200,-200,-200,-200,-200,89
-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,89
-200,-200,-200,-77,-200,-200,-71,-200,-200,-200,-200,-200,-200,89
-200,-200,-200,-78,-200,-200,-66,-200,-200,-200,-200,-200,-200,89
-200,-200,-200,-200,-200,-200,-64,-200,-200,-200,-200,-200,-200,90
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,90
-200,-200,-200,-81,-200,-200,-64,-200,-200,-200,-200,-200,-200,90
-200,-200,-200,-81,-200,-200,-72,-200,-200,-200,-200,-200,-200,90
-200,-200,-200,-200,-80,-200,-200,-78,-200,-200,-200,-200,-200,42
-78,-200,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,42
-200,-200,-200,-200,-200,-75,-200,-80,-200,-200,-200,-200,-200,41
-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,41
-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,41
-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,40
-200,-77,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,40
-200,-78,-200,-77,-72,-74,-200,-200,-200,-200,-200,-200,-200,40
-200,-200,-80,-77,-78,-78,-200,-200,-200,-200,-200,-200,-200,40
-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,39
-200,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,39
-200,-81,-78,-200,-77,-80,-200,-200,-200,-200,-200,-200,-200,39
-200,-78,-78,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,39
-200,-200,-78,-81,-200,-84,-200,-200,-200,-200,-200,-200,-200,38
-200,-79,-78,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,38
-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,38
-200,-200,-78,-200,-200,-87,-200,-200,-200,-200,-200,-200,-200,38
-200,-200,-200,-80,-74,-82,-200,-200,-200,-200,-200,-200,-200,37
-200,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,36
-200,-77,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,36
-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,36
-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,36
-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,34
-200,-200,-200,-200,-78,-77,-200,-200,-200,-200,-200,-200,-200,34
-200,-200,-200,-200,-76,-82,-200,-200,-200,-200,-200,-200,-200,34
-200,-200,-200,-200,-77,-79,-200,-200,-200,-200,-200,-200,-200,34
-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,34
-200,-200,-200,-200,-80,-200,-200,-80,-200,-200,-200,-200,-200,34
-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,34
-200,-200,-200,-200,-76,-77,-200,-200,-200,-200,-200,-200,-200,33
-200,-200,-200,-200,-75,-76,-200,-80,-200,-200,-200,-200,-200,33
-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,33
-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,33
-200,-200,-200,-200,-72,-78,-200,-200,-200,-200,-200,-200,-200,33
-200,-200,-200,-200,-73,-78,-200,-200,-200,-200,-200,-200,-200,33
-200,-200,-200,-200,-73,-77,-200,-200,-200,-200,-200,-200,-200,32
-200,-79,-200,-200,-74,-76,-200,-200,-200,-200,-200,-200,-200,32
-200,-82,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,32
-200,-200,-200,-200,-75,-79,-200,-200,-200,-200,-200,-200,-200,32
-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,32
-200,-78,-200,-200,-78,-78,-200,-200,-200,-200,-200,-200,-200,32
-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,31
-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,31
-200,-81,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,31
-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,31
-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,31
-200,-75,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,30
-200,-74,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,30
-200,-79,-72,-80,-200,-79,-200,-200,-200,-200,-200,-200,-200,30
-200,-73,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,30
-200,-75,-79,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,30
-200,-76,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,30
-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,29
-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,29
-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,29
-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,29
-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,28
-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,28
-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,27
-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,27
-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,17
-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,17
-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,17
-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,17
-200,-77,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,18
-200,-79,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,18
-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,18
-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,18
-200,-76,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,18
-200,-73,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,18
-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,19
-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,19
-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,19
-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,19
-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,19
-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,19
-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-63,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,21
-200,-63,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,21
-200,-60,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,21
-200,-63,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,21
-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,22
-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,22
-200,-81,-200,-200,-76,-200,-200,-80,-200,-200,-200,-200,-200,22
-200,-73,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,22
-200,-74,-200,-200,-68,-200,-200,-81,-200,-200,-200,-200,-200,23
-200,-75,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,23
-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,23
-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,23
-200,-200,-83,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,23
-200,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,23
-200,-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,24
-200,-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,24
-200,-200,-200,-200,-200,-200,-200,-200,-82,-200,-200,-200,-200,0
-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,0
-200,-200,-200,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,0
-200,-200,-200,-200,-200,-200,-200,-200,-71,-200,-200,-200,-200,1
-200,-200,-200,-200,-200,-200,-200,-200,-66,-200,-200,-200,-200,1
-200,-200,-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,2
-200,-200,-200,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200,2
-200,-200,-200,-200,-200,-200,-200,-200,-61,-200,-200,-200,-200,2
-200,-200,-200,-200,-200,-78,-200,-72,-200,-81,-200,-200,-200,15
-200,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,15
-200,-200,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,15
-200,-86,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200,-200,14
-200,-200,-200,-200,-76,-200,-200,-64,-200,-200,-200,-200,-200,14
-200,-200,-200,-200,-74,-79,-200,-70,-200,-200,-200,-200,-200,14
-77,-200,-200,-200,-73,-200,-200,-66,-200,-200,-200,-200,-200,14
-78,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,13
-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,13
-200,-200,-200,-88,-79,-200,-200,-72,-200,-200,-200,-200,-200,13
-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,13
-80,-200,-200,-200,-76,-200,-200,-73,-200,-200,-200,-200,-200,13
-80,-200,-200,-200,-73,-84,-200,-76,-200,-200,-200,-200,-200,13
-80,-200,-200,-200,-78,-200,-200,-76,-200,-200,-200,-200,-200,12
-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,12
-77,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,12
-200,-75,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,12
-200,-81,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,12
-200,-77,-200,-200,-81,-200,-200,-77,-200,-200,-200,-200,-200,12
-200,-82,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,11
-200,-82,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,11
-200,-77,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,11
-200,-76,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,11
-200,-74,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,10
-200,-76,-85,-200,-75,-200,-200,-82,-200,-200,-200,-200,-200,10
-200,-80,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,10
-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,10
-200,-74,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,9
-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9
-200,-73,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,8
-200,-73,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,8
-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,8
-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,8
-200,-70,-200,-86,-200,-87,-200,-200,-200,-200,-200,-200,-200,8
-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,8
-200,-63,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-78,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,7
-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-68,-87,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,6
-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,6
-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,6
-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,24
-200,-200,-200,-200,-72,-200,-200,-79,-200,-200,-200,-200,-200,24
-200,-84,-200,-200,-74,-200,-200,-74,-200,-200,-200,-200,-200,24
-200,-81,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,23
-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,23
-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,23
-200,-200,-200,-200,-74,-80,-200,-200,-200,-200,-200,-200,-200,23
-200,-75,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,22
-200,-72,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,22
-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,22
-200,-73,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,22
-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,11
-200,-73,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,11
-200,-78,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,11
-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,11
-200,-77,-200,-200,-81,-200,-200,-81,-200,-200,-200,-200,-200,13
-200,-77,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,13
-200,-75,-200,-200,-78,-200,-200,-80,-200,-200,-200,-200,-200,13
-200,-79,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,13
-79,-200,-200,-200,-80,-200,-200,-78,-200,-200,-200,-200,-200,13
-77,-200,-200,-200,-78,-200,-200,-76,-200,-200,-200,-200,-200,13
-200,-200,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,13
-72,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,13
-200,-81,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,12
-200,-200,-200,-200,-72,-200,-85,-200,-200,-200,-200,-200,-200,12
-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,12
-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,12
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-75,104
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67,104
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71,104
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-75,104
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62,104
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-61,104
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-81,96
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76,96
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67,-200,82
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67,-79,82
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-60,-200,82
-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-65,-200,82
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62,-200,82
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-60,-200,82
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73,-200,69
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76,-200,69
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-200,69
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77,-200,69
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76,-200,-200,56
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-80,-200,56
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-61,-200,-200,56
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66,-200,-200,56
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-81,-200,43
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-70,-82,-200,43
-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-81,-81,43
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-72,-79,-200,43
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-68,-200,-200,43
-200,-200,-200,-200,-200,-200,-200,-200,-200,-62,-75,-200,-200,26
-200,-200,-200,-200,-200,-200,-200,-200,-200,-67,-85,-200,-200,26
-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,5
-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,5
-200,-200,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200,3
-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,3
-200,-200,-200,-200,-200,-200,-200,-200,-59,-200,-200,-200,-200,2
-200,-200,-200,-200,-200,-200,-200,-200,-59,-200,-200,-200,-200,2
-200,-200,-200,-200,-200,-200,-200,-200,-56,-200,-200,-200,-200,2
-200,-200,-200,-200,-200,-200,-200,-200,-57,-200,-200,-200,-200,2
-200,-200,-200,-200,-77,-200,-200,-63,-200,-200,-200,-200,-200,25
-200,-200,-200,-200,-200,-200,-200,-62,-200,-200,-200,-200,-200,25
-200,-200,-200,-200,-200,-200,-200,-56,-200,-200,-200,-200,-200,25
-200,-80,-200,-200,-200,-200,-200,-62,-200,-79,-200,-200,-200,25
-200,-200,-200,-200,-200,-200,-200,-60,-200,-200,-200,-200,-200,15
-200,-200,-200,-200,-78,-200,-200,-69,-200,-200,-200,-200,-200,15
-200,-200,-200,-200,-200,-200,-200,-71,-200,-80,-200,-200,-200,15
-200,-200,-200,-200,-200,-200,-200,-67,-200,-81,-200,-200,-200,15
-200,-200,-200,-200,-74,-200,-200,-78,-200,-200,-200,-200,-200,12
-200,-80,-200,-200,-68,-200,-200,-76,-200,-200,-200,-200,-200,12
-200,-83,-200,-200,-68,-200,-200,-82,-200,-200,-200,-200,-200,12
-200,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,12
-200,-200,-200,-200,-61,-200,-200,-200,-200,-200,-200,-200,-200,23
-200,-200,-200,-200,-61,-200,-200,-200,-200,-200,-200,-200,-200,23
-200,-200,-200,-200,-60,-200,-200,-77,-200,-200,-200,-200,-200,23
-200,-200,-200,-200,-63,-200,-200,-200,-200,-200,-200,-200,-200,23
-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,18
-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,18
-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-60,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-61,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-74,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,9
-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,9
-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,4
-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,4
-200,-68,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,11
-200,-70,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,11
-200,-71,-200,-200,-81,-200,-200,-78,-200,-200,-200,-200,-200,11
-200,-71,-200,-200,-73,-200,-200,-81,-200,-200,-200,-200,-200,11
-200,-75,-200,-200,-80,-200,-200,-79,-200,-200,-200,-200,-200,11
-200,-75,-200,-200,-80,-200,-200,-77,-200,-200,-200,-200,-200,11
-200,-73,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,22
-200,-78,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,22
-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,22
-200,-80,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,22
-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,22
-200,-74,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,22
-200,-72,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,22
-200,-79,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,22
-200,-77,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,32
-200,-79,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,32
-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,32
-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,32
-200,-200,-200,-200,-79,-78,-200,-200,-200,-200,-200,-200,-200,32
-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,32
-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,40
-200,-200,-200,-200,-78,-76,-200,-200,-200,-200,-200,-200,-200,40
-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,40
-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,40
-200,-200,-200,-200,-79,-80,-200,-200,-200,-200,-200,-200,-200,40
-200,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,40
-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,40
-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,40
-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,40
-200,-200,-200,-200,-81,-83,-200,-200,-200,-200,-200,-200,-200,49
-200,-200,-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-200,49
-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,49
-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,49
-200,-200,-200,-200,-81,-72,-200,-200,-200,-200,-200,-200,-200,49
-200,-200,-200,-200,-78,-72,-200,-200,-200,-200,-200,-200,-200,49
-200,-81,-200,-200,-80,-71,-200,-200,-200,-200,-200,-200,-200,49
-200,-200,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,49
-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,49
-200,-200,-200,-200,-80,-77,-200,-200,-200,-200,-200,-200,-200,49
-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,55
-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,55
-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,55
-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,55
-200,-200,-200,-200,-200,-63,-200,-200,-200,-200,-200,-200,-200,55
-200,-200,-200,-200,-200,-68,-200,-200,-200,-200,-200,-200,-200,55
-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,55
-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,55
-200,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,62
-200,-200,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,62
-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,62
-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,62
-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,62
-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,62
-200,-200,-200,-81,-200,-77,-200,-200,-200,-200,-200,-200,-200,62
-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,62
-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,68
-200,-200,-200,-81,-200,-77,-200,-200,-200,-200,-200,-200,-200,68
-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,68
-200,-200,-200,-80,-200,-80,-200,-200,-200,-200,-200,-200,-200,68
-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,75
-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,75
-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,81
-200,-200,-200,-78,-200,-200,-79,-200,-200,-200,-200,-200,-200,81
-200,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,81
-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,88
-200,-200,-200,-77,-200,-200,-82,-200,-200,-200,-200,-200,-200,88
-200,-200,-200,-82,-200,-200,-78,-200,-200,-200,-200,-200,-200,88
-200,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,88
-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,88
-200,-200,-200,-78,-200,-200,-79,-200,-200,-200,-200,-200,-200,88
-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,101
-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,101
-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,101
-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,101
-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,95
-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,95
-200,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,95
-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,95
-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,95
-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,87
-200,-200,-200,-63,-200,-200,-200,-200,-200,-200,-200,-200,-200,87
-200,-200,-200,-65,-200,-200,-82,-200,-200,-200,-200,-200,-200,87
-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,87
-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,87
-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,87
-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,87
-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,80
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,80
-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,80
-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,80
-200,-200,-200,-77,-200,-200,-81,-200,-200,-200,-200,-200,-200,80
-200,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,80
-200,-200,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,80
